Nama Citra;Luas I;Keliling I;Solidity I;Granularity I;Circularity I;Rerata R I;Rerata G I;Rerata B I;Entropi I;Energi I;Kontras I;Homogenitas I;Luas P;Keliling P;Solidity P;Granularity P;Circularity P;Rerata R P;Rerata G P;Rerata B P;Entropi P;Energi P;Kontras P;Homogenitas P;Luas Normal I P;Keliling Normal I;Eccentricity;LI per LP ;KI per KP;Jenis
26_w_36;28431;1908;0.325078;58.902695;0.09814;50.645489;18.982195;36.037262;1.475192;0.322596;56.90823;0.7461;47478;3576;0.323072;70.040482;0.046656;44.148796;37.175686;37.19051;1.163399;0.497624;315.164978;0.810296;0.427534;1.848837;0.596763;0.598825;0.533557;2
26_w_39;26032;2025;0.321538;63.317562;0.079775;59.358948;21.616913;40.904072;1.620146;0.274756;80.626938;0.714509;38427;3780;0.312316;66.069122;0.033796;35.273571;29.92572;30.570869;0.987924;0.585584;453.72702;0.839484;0.469671;2.140592;0.644589;0.67744;0.535714;2
26_w_40;18796;1404;0.326847;61.992954;0.119823;60.095055;14.871588;34.06501;1.69474;0.257862;69.7547;0.695055;24243;1872;0.320764;56.944134;0.086933;22.980186;18.323076;18.09399;0.670073;0.721923;347.942444;0.887146;0.486817;1.759398;0.536072;0.775317;0.75;2
26_w_43;28389;2352;0.316044;66.898087;0.064489;45.989647;19.078249;34.833374;1.175865;0.454465;73.455971;0.800156;41878;5421;0.28449;63.318443;0.017908;26.847878;22.552217;23.318501;0.696781;0.700464;460.695068;0.890021;0.321947;1.94702;0.452859;0.677898;0.433868;2
26_w_45;27430;1881;0.327389;77.147011;0.097422;57.410423;22.3892;43.120358;1.322859;0.408127;78.135635;0.779029;48945;8565;0.282276;89.013359;0.008384;55.374199;50.582035;51.345329;1.138908;0.497949;1045.764404;0.814007;0.35718;1.694595;0.651422;0.560425;0.219615;2
26_w_48;19514;1410;0.327823;77.754089;0.123344;80.953674;26.782003;53.992027;1.791249;0.222528;119.494469;0.670542;25252;2379;0.320087;70.427856;0.056068;29.865858;25.195181;25.877575;0.736831;0.69737;698.280945;0.872202;0.52196;1.821705;0.940935;0.77277;0.592686;2
26_w_51;26810;3078;0.298895;85.672775;0.035561;63.692547;28.28113;51.040058;1.293539;0.406648;160.232956;0.777371;52865;7719;0.294677;100.81488;0.01115;73.124435;67.488113;68.933578;1.320336;0.409037;1066.787354;0.805169;0.356431;2.803279;0.596082;0.507141;0.398756;2
26_w_53;23042;1668;0.326823;82.971031;0.104073;80.699829;32.883884;60.611908;1.705056;0.257259;111.554077;0.694554;33877;4182;0.311616;81.93824;0.024341;44.554897;39.141567;40.50074;0.984808;0.57715;761.065857;0.841908;0.487084;1.917241;0.779087;0.680166;0.398852;2
26_w_56;25492;1749;0.327412;80.402657;0.104721;78.192162;30.11573;57.49675;1.707804;0.257837;102.121216;0.69743;40103;3306;0.323453;88.105721;0.046109;54.718826;48.019764;48.625706;1.097767;0.506556;536.927307;0.828077;0.487232;1.909389;0.828532;0.635663;0.529038;2
26_w_61_1;20461;1608;0.32641;76.273071;0.099441;64.842415;23.595619;44.541687;1.519967;0.328903;102.374008;0.734292;34649;2676;0.30745;88.443352;0.060803;56.676418;49.900223;50.758511;1.171627;0.486572;550.085022;0.814687;0.421199;1.823129;0.786331;0.590522;0.600897;2
26_w_62;26177;2271;0.31961;84.071884;0.063782;77.598625;31.078966;59.428173;1.617311;0.284548;132.756363;0.712674;40400;3654;0.318383;85.596916;0.038024;49.38377;42.520786;43.266739;1.057858;0.544231;672.206421;0.829968;0.460887;2.375523;0.680035;0.647946;0.621511;2
26_w_63;24011;1731;0.327335;81.569756;0.100699;72.240852;26.156815;53.253899;1.540563;0.307586;107.000557;0.722951;43679;5601;0.30788;98.155411;0.017497;73.58345;67.887398;68.000916;1.368574;0.391994;975.661194;0.784833;0.440488;1.853319;0.736971;0.549715;0.309052;2
26_w_65;23319;1566;0.327629;83.487061;0.119491;72.814133;25.573826;51.419376;1.554724;0.315441;105.961914;0.723974;38282;2898;0.32626;91.808472;0.057281;56.834801;50.345364;50.703396;1.150993;0.50614;712.276855;0.813436;0.432988;1.665957;0.723501;0.609137;0.540373;2
26_w_65_1;20005;1398;0.328166;80.062828;0.128628;82.686172;24.908495;53.17247;1.867999;0.225859;126.960938;0.66603;28434;2610;0.31567;82.755135;0.052453;43.615253;38.173763;38.826988;0.981802;0.592717;773.575745;0.837908;0.51813;1.778626;0.815843;0.703559;0.535632;2
26_w_66;30525;2232;0.320543;87.878365;0.076998;92.156609;36.097046;68.948029;1.839687;0.220564;136.711548;0.66637;46476;3255;0.320825;92.611694;0.055123;56.776955;49.171509;49.687901;1.166203;0.512393;648.355408;0.817147;0.524575;2.310559;0.585578;0.656791;0.685714;2
26_w_68;24152;1791;0.325043;82.231781;0.094618;74.925636;27.515942;55.318501;1.650319;0.291247;123.126846;0.708545;39127;3249;0.318191;90.946297;0.046579;56.849747;50.982986;51.560474;1.14653;0.500223;669.842468;0.815447;0.454583;1.942516;0.636919;0.617272;0.551247;2
26_w_71;19669;1482;0.327064;70.489182;0.112537;79.958939;19.021191;45.162537;1.953084;0.182521;119.806404;0.633325;25522;1833;0.32776;68.14212;0.095455;30.543589;23.871391;24.675589;0.800572;0.673984;507.199493;0.86285;0.565526;1.986595;0.626439;0.770668;0.808511;2
26_w_77;26084;1773;0.32672;82.052864;0.104272;92.089661;35.458752;69.248077;1.926265;0.1888;133.966385;0.650388;34219;3591;0.314701;74.396904;0.033346;34.1091;28.78624;30.093494;0.806129;0.659468;803.446716;0.860546;0.559083;2.052083;0.745155;0.762267;0.493734;2
26_w_79;24913;1629;0.327665;83.61805;0.117976;90.619942;34.029804;65.029694;1.900363;0.204841;115.64315;0.65685;33789;2904;0.322159;78.853683;0.050349;38.489174;32.770622;33.182941;0.862461;0.633611;632.814636;0.856732;0.54161;1.898601;0.725521;0.737311;0.56095;2
26_w_84;19736;1752;0.322658;77.088898;0.080798;52.995129;19.337137;37.379307;1.257162;0.45241;104.356361;0.793799;32344;4521;0.274698;81.902855;0.019885;41.588543;36.57983;37.717636;0.89708;0.613982;702.512451;0.864251;0.322589;1.766129;0.731332;0.61019;0.387525;2
26_w_85;17993;1434;0.32801;88.168053;0.109955;83.752487;27.107615;54.929401;1.734302;0.26748;156.214203;0.688555;24929;2631;0.318378;82.242798;0.045256;38.850586;33.683735;35.049118;0.828114;0.647474;827.498779;0.862776;0.475402;1.819797;0.499053;0.72177;0.54504;2
26_w_89;25471;1617;0.327774;88.55674;0.122415;87.659004;33.463406;65.209572;1.739232;0.248952;122.284866;0.684095;38263;4935;0.314502;92.446091;0.019743;53.13588;47.925995;48.182888;1.033802;0.543004;1058.395996;0.831552;0.495776;1.776923;0.711731;0.665682;0.32766;2
26_w_90_1;27636;2364;0.31713;81.86319;0.062143;59.688755;23.766071;45.804863;1.305103;0.419473;114.639206;0.77942;65393;7836;0.305971;106.589912;0.013383;101.191513;95.351746;94.595222;1.650315;0.262696;1013.116455;0.748996;0.347947;2.092035;0.776021;0.422614;0.301685;2
26_w_91;23142;1689;0.326436;87.022293;0.101942;91.653091;33.414215;67.108757;1.877078;0.217497;143.594406;0.665426;36384;3552;0.323422;97.316383;0.036239;63.795162;57.68718;58.490204;1.233859;0.473466;836.191772;0.801206;0.527297;2.015513;0.727936;0.636049;0.475507;2
26_w_92;22446;1533;0.324486;83.497658;0.120023;89.662071;31.718727;62.551319;1.888711;0.208436;123.452248;0.661386;27038;2439;0.323058;62.234852;0.057116;21.78697;18.090622;19.22294;0.558374;0.774094;615.857361;0.906048;0.537268;1.874083;0.862379;0.830165;0.628536;2
26_w_93;29989;1965;0.318832;89.859581;0.097599;78.745171;37.846851;64.862206;1.605411;0.313751;156.888397;0.722468;53164;6186;0.310269;101.326538;0.017459;71.930321;68.782578;68.385849;1.234411;0.425065;966.187805;0.818702;0.435172;1.867871;0.596358;0.564085;0.317653;2
26_w_94;22819;1581;0.32634;75.771873;0.114721;84.215706;32.804226;59.222012;1.947585;0.192223;160.619217;0.656211;30226;2826;0.320197;75.644058;0.04756;35.288651;31.943026;31.566662;0.823187;0.65419;736.462402;0.866215;0.555369;1.947044;0.710079;0.754946;0.559448;2
26_w_101;32601;2214;0.323876;89.916122;0.083577;84.165154;40.992867;70.2826;1.703249;0.278187;162.544189;0.707528;55645;5496;0.297975;97.83149;0.02315;68.646835;64.341827;65.436607;1.241496;0.436005;743.440125;0.810502;0.467975;2.069159;0.534565;0.585875;0.402838;2
26_w_102;28172;1701;0.328196;85.128609;0.122354;92.885315;37.552654;70.993622;1.878759;0.202447;156.003448;0.656429;41103;3249;0.318014;90.27272;0.048931;52.049774;48.38802;48.15955;1.012463;0.548874;675.398132;0.847074;0.544765;1.869231;0.750078;0.6854;0.523546;2
26_w_103;28621;1755;0.328898;83.8964;0.116772;82.176117;33.862602;64.045181;1.763042;0.254172;147.555939;0.683241;47237;4404;0.321767;94.874466;0.030605;64.810577;59.896606;60.58131;1.239435;0.449052;795.499512;0.798971;0.490758;1.81677;0.840148;0.605902;0.398501;2
26_w_107;27000;1653;0.328383;81.377708;0.124173;81.420395;32.825203;61.913456;1.791111;0.243124;136.828842;0.685705;43439;3555;0.318599;91.926895;0.043193;60.87851;56.626499;56.294987;1.178302;0.469104;678.883972;0.814652;0.501868;1.78125;0.753684;0.621561;0.464979;2
26_w_108;22315;1506;0.32836;73.965797;0.123639;62.483337;19.695425;40.633389;1.553406;0.332036;123.39315;0.733858;38839;4305;0.312759;92.42086;0.026335;61.802612;56.721821;56.331444;1.255575;0.461442;783.528809;0.801178;0.418974;1.62987;0.81188;0.574551;0.349826;2
26_w_109;19845;1614;0.325173;78.396942;0.095731;70.531998;20.328419;42.764221;1.639256;0.296468;170.546387;0.708875;28831;2985;0.306589;81.969681;0.040661;41.332676;37.450836;37.634125;0.904389;0.616692;888.059631;0.850158;0.449389;1.912322;0.805197;0.688322;0.540704;2
26_w_111;26348;1671;0.329074;78.183334;0.118578;53.743526;21.386518;40.571259;1.230898;0.45507;110.915428;0.791699;64760;9297;0.287776;104.305489;0.009415;97.639275;94.544388;93.110474;1.595186;0.268844;1058.694092;0.764118;0.321819;1.458115;0.571823;0.406856;0.179735;2
26_w_114;21483;1482;0.32811;77.877007;0.122916;79.136276;29.927622;54.421448;1.83094;0.234552;140.937317;0.672093;30918;3315;0.322153;83.284424;0.035355;44.605694;41.130222;40.854912;0.945089;0.587686;737.239136;0.850689;0.51014;1.798544;0.704218;0.694838;0.447059;2
26_w_117;24482;1629;0.326296;74.182289;0.115935;67.793869;23.348015;45.198219;1.660399;0.2892;108.403076;0.714477;37600;3438;0.326032;85.258621;0.039975;48.417984;44.267384;43.743801;0.999965;0.557341;618.728333;0.84586;0.457898;1.744111;0.438927;0.651117;0.473822;2
26_w_118;24567;1620;0.322999;86.382141;0.117634;80.491447;33.021572;60.431431;1.680955;0.279993;143.438568;0.703139;40454;4515;0.312369;95.372253;0.024938;62.529251;57.774769;57.76548;1.149245;0.474251;854.90155;0.820408;0.465725;1.75705;0.568037;0.607282;0.358804;2
26_w_119;31295;1884;0.323543;82.409103;0.110796;100.118294;44.511005;81.046547;2.043162;0.157144;177.752853;0.625914;42268;4812;0.303283;81.846413;0.022939;42.018654;38.656796;39.687401;0.870602;0.607895;795.283386;0.859993;0.597495;2.056769;0.884391;0.740395;0.391521;2
26_w_120;29011;1824;0.326249;83.896187;0.109578;68.159576;28.662201;53.916809;1.504355;0.356437;127.612137;0.751517;54456;8028;0.286689;100.293282;0.010618;73.347992;69.946129;69.830055;1.289754;0.406273;1107.08606;0.803927;0.398985;1.682657;0.450305;0.532742;0.227205;2
26_w_121;34866;2466;0.31205;86.130028;0.072049;68.56308;34.919743;58.805847;1.426061;0.368398;153.728348;0.761119;70282;11412;0.280265;101.476204;0.006782;81.646042;77.327454;78.308044;1.459579;0.349039;1241.238892;0.771572;0.388704;2.058431;0.513643;0.496087;0.216088;2
26_w_127;26942;1647;0.329276;82.219925;0.124811;69.62355;24.464577;49.068172;1.596035;0.332076;134.067398;0.728643;45204;3654;0.31303;94.791183;0.042545;59.589417;55.469959;54.72887;1.131364;0.499267;675.170837;0.827172;0.419331;1.62426;0.691482;0.596009;0.450739;2
26_w_128;22326;1482;0.32842;77.936195;0.127739;77.77076;25.00411;50.642731;1.83436;0.24262;150.039551;0.674011;32552;2754;0.317708;84.519432;0.053934;46.048786;41.567799;41.321938;0.99204;0.574767;837.020264;0.838674;0.501471;1.755924;0.629771;0.685856;0.538126;2
26_w_130;32016;1989;0.325972;81.945564;0.101697;68.655472;31.371548;55.104046;1.563341;0.337308;148.44902;0.736573;58413;7275;0.291003;97.076736;0.013869;69.721535;66.256271;65.987373;1.29597;0.416387;947.553528;0.800428;0.414318;1.772727;0.504348;0.548097;0.273402;2
26_w_131;25709;1590;0.327474;74.385521;0.127791;78.027092;29.755943;55.141743;1.846241;0.218771;135.087158;0.673494;35292;3267;0.322664;76.264061;0.041552;37.545029;34.163368;33.751579;0.872696;0.630535;712.50354;0.859191;0.52691;1.798643;0.793758;0.728465;0.486685;2
26_w_134;25729;1635;0.328193;75.36721;0.120948;78.030861;24.905348;52.390514;1.848026;0.225237;133.597122;0.674599;35491;2955;0.32281;78.963341;0.051076;38.994602;35.341843;34.881092;0.870281;0.629774;637.215576;0.863603;0.52003;1.837079;0.791427;0.724944;0.553299;2
26_w_135;27116;1737;0.328166;83.223022;0.112937;79.364441;30.592863;58.481567;1.730262;0.267589;143.155624;0.697509;45306;4926;0.310562;95.671028;0.023463;65.481812;61.833305;61.67186;1.209993;0.448915;737.454529;0.817012;0.477815;1.820755;0.638307;0.598508;0.352619;2
26_w_136;19502;1398;0.330117;76.582367;0.125393;76.983963;21.479063;47.390209;1.819256;0.238504;155.730728;0.67369;30558;3573;0.322291;92.490028;0.030079;58.437111;54.552162;54.105644;1.165393;0.491577;935.150452;0.818352;0.505338;1.778626;0.709121;0.638196;0.391268;2
26_w_138;29222;1785;0.327274;86.412262;0.115251;74.544662;36.134388;63.187561;1.543895;0.32258;144.382828;0.728971;60243;6894;0.306979;100.864418;0.015928;91.484245;87.196747;88.200989;1.582618;0.287217;848.266235;0.760474;0.42746;1.706501;0.649097;0.485069;0.258921;2
26_w_139;40804;2493;0.325064;89.943665;0.082503;80.005608;41.705166;67.883942;1.581405;0.306121;148.7052;0.723511;77973;7185;0.30768;103.746269;0.01898;85.034904;81.123344;80.909805;1.405308;0.346056;753.474121;0.799272;0.442492;2.046798;0.857563;0.523309;0.346973;2
26_w_144;25824;1599;0.329619;82.290306;0.126922;79.857536;32.140221;59.597328;1.742578;0.258541;146.369339;0.693971;40813;3927;0.322202;91.988289;0.033257;57.558712;53.270138;53.15834;1.132562;0.500754;736.986023;0.820864;0.486438;1.734273;0.760699;0.63274;0.407181;2
26_w_147_1;20369;1389;0.327292;76.442154;0.132671;57.006145;17.551828;36.787739;1.398091;0.406139;119.605331;0.764735;35615;3888;0.2953;90.390366;0.029607;54.652386;50.233711;49.840714;1.078161;0.521941;687.550964;0.836736;0.35871;1.40587;0.991343;0.571922;0.357253;2
26_w_152;31322;1836;0.328871;78.300026;0.116765;51.769005;24.093584;42.862404;1.16425;0.478795;96.791862;0.81626;85813;14124;0.288376;104.082779;0.005406;110.157104;107.087723;105.734108;1.712895;0.208917;1205.641479;0.749915;0.305051;1.432137;0.678363;0.365003;0.129992;2
26_w_153;29399;2247;0.318719;89.321121;0.073171;71.906059;34.57122;59.304657;1.446117;0.362659;133.010483;0.752023;65455;8334;0.309116;108.553223;0.011843;104.534546;100.968048;100.38781;1.585001;0.258516;924.66626;0.773864;0.393904;2.050183;0.310123;0.449148;0.269618;2
26_w_154;29742;1893;0.319024;83.621307;0.104299;66.218117;29.245102;51.792675;1.425697;0.372005;114.093239;0.760103;59831;10896;0.284227;104.94989;0.006333;83.68364;80.700958;79.847008;1.427928;0.353179;1406.651611;0.785756;0.38638;1.705405;0.567262;0.4971;0.173733;2
26_w_161;24776;1566;0.328429;84.947472;0.126957;82.580177;34.293934;62.887901;1.764453;0.257349;157.365662;0.689075;37880;3990;0.320181;91.464867;0.0299;53.673775;50.146477;50.145454;1.07638;0.534969;890.665466;0.82531;0.487256;1.736142;0.867197;0.654065;0.392481;2
26_w_162;31952;1935;0.327703;78.723152;0.107237;57.248772;26.272272;47.24826;1.309003;0.422074;95.73494;0.788434;82467;8850;0.314318;103.190742;0.013231;112.916862;109.329987;108.552284;1.815798;0.196784;738.876587;0.729392;0.347153;1.593904;0.725672;0.387452;0.218644;2
26_w_163;29146;1734;0.328999;87.290062;0.121812;89.282875;41.01004;76.408073;1.800549;0.232759;156.55368;0.685652;52368;5907;0.32142;101.08168;0.01886;83.522301;78.733673;80.63237;1.478312;0.339252;835.561218;0.777805;0.512574;1.81761;0.893219;0.556561;0.29355;2
26_w_164;33980;1917;0.32754;83.591072;0.116195;71.195129;31.429943;56.587143;1.554461;0.330285;106.743874;0.738066;64922;7551;0.293115;102.422745;0.014308;80.371674;76.9897;75.960464;1.395344;0.367506;924.082275;0.789563;0.42163;1.6875;0.660345;0.523397;0.253874;2
26_w_175;29568;1950;0.326498;85.985138;0.097715;62.727409;28.728952;50.986164;1.319825;0.420111;133.286331;0.778228;67974;9900;0.295041;109.300179;0.008715;98.889954;95.937454;95.281128;1.527502;0.287451;1173.570801;0.773458;0.348146;1.672384;0.625609;0.43499;0.19697;2
26_w_179;23835;1554;0.329026;78.753769;0.124029;74.397774;26.621193;53.366875;1.73054;0.271929;130.079025;0.700532;37443;3669;0.326156;90.237343;0.034953;54.805134;51.191292;50.825352;1.069639;0.519262;760.410217;0.832649;0.473311;1.730512;0.769337;0.636568;0.423549;2
26_w_180;27061;1680;0.328741;85.268379;0.120486;72.147842;30.447062;58.869701;1.530952;0.333198;142.487396;0.739919;60707;7218;0.318256;101.609444;0.014642;105.267578;99.196808;102.187874;1.721265;0.222253;874.258606;0.734167;0.418266;1.650295;0.548036;0.445764;0.232751;2
26_w_52;44373;4668;0.276876;90.217522;0.02559;63.908398;38.194687;54.647705;1.283041;0.43677;207.775665;0.785164;106135;12273;0.308286;105.817612;0.008855;98.60453;92.178642;92.206871;1.564315;0.27301;1022.433655;0.761666;0.334512;3.201646;0.414048;0.418081;0.380347;3
26_w_73;37862;2454;0.295808;88.048042;0.079007;80.377716;38.548725;65.195724;1.64763;0.29164;165.076782;0.714527;60998;8916;0.294156;93.772926;0.009642;58.138054;55.101742;54.903309;1.06587;0.499644;1138.092773;0.838881;0.45539;2.126517;0.651122;0.620709;0.275236;3
26_w_86;36400;2844;0.315062;88.6315;0.056553;64.112137;30.810057;51.822216;1.375073;0.424991;172.696945;0.766194;83586;13350;0.290668;108.638199;0.005894;97.342392;91.973824;92.284798;1.496471;0.291641;1269.208496;0.779524;0.34413;2.170992;0.723116;0.43548;0.213034;3
26_w_87;41606;2871;0.286495;90.005409;0.063431;68.356071;33.685265;55.456993;1.437749;0.396467;162.777313;0.757108;93712;9027;0.303131;107.082809;0.014452;98.504578;91.274178;92.196815;1.523972;0.28196;873.90332;0.757933;0.366466;2.129822;0.428765;0.443977;0.318046;3
26_w_133;43054;2802;0.315657;79.789223;0.068911;58.091816;26.635189;46.229572;1.347822;0.42129;124.557678;0.779996;99764;8742;0.290716;100.098518;0.016404;91.779236;84.741081;85.828056;1.554862;0.285665;634.634644;0.758365;0.34749;1.990057;0.563537;0.431558;0.320522;3
26_w_147;42758;3675;0.275419;87.127853;0.039784;66.209084;35.140156;54.884369;1.397982;0.395759;169.862686;0.762398;97885;13410;0.297248;103.217545;0.00684;97.505783;91.408157;92.816093;1.592206;0.26489;1035.436157;0.756727;0.366644;2.690337;0.541387;0.436819;0.274049;3
26_w_148;42232;2406;0.309229;85.664406;0.091677;70.864128;33.928802;57.683174;1.532977;0.346643;143.255417;0.737309;73812;7995;0.301232;94.401833;0.014511;62.39732;58.010761;57.432083;1.13273;0.469166;801.278198;0.824829;0.407252;1.865116;0.576903;0.572156;0.300938;3
26_w_170;39001;2898;0.319568;88.228424;0.058356;61.13237;33.138199;52.127537;1.268504;0.451258;140.49054;0.789677;102834;9330;0.301324;107.580376;0.014845;114.440697;108.197159;109.386314;1.707105;0.211736;764.236877;0.741771;0.324873;2.090909;0.867247;0.379262;0.310611;3
26_w_171;41286;2292;0.315838;86.306129;0.098761;63.037453;32.918602;52.813648;1.315957;0.42023;124.607925;0.782646;87105;12975;0.280347;105.173004;0.006502;83.371017;81.037422;80.111183;1.299685;0.362294;1035.979126;0.823396;0.348493;1.66328;0.607163;0.47398;0.176647;3
26_w_1;19653;2865;0.222498;53.190865;0.030088;27.52026;9.473598;17.850689;0.862986;0.61394;69.857094;0.857778;67447;9231;0.313242;87.290359;0.009947;89.701218;83.182571;85.224693;1.767385;0.221984;715.163696;0.693022;0.212178;2.348361;0.742179;0.291384;0.310367;4
26_w_2;18931;2466;0.285794;57.299133;0.03912;35.97316;11.042411;21.581884;1.106246;0.504272;79.253227;0.815055;48538;8376;0.303564;88.153282;0.008694;78.476501;72.919418;74.097282;1.626938;0.290341;870.606201;0.719397;0.28451;2.389535;0.280668;0.390024;0.294413;4
26_w_3;20711;2442;0.265209;52.061352;0.043644;36.38361;11.533106;22.33399;1.242926;0.439737;67.213142;0.793406;43096;6615;0.300706;78.241158;0.012376;57.819733;53.060211;54.42054;1.419704;0.392576;669.241882;0.764094;0.331397;2.427435;0.503277;0.480578;0.369161;4
26_w_4_1;23381;3336;0.267879;55.876781;0.026401;32.007423;11.093243;21.032522;0.999718;0.558767;77.77282;0.835941;74642;7884;0.319257;85.33287;0.01509;92.812569;84.836334;87.973488;1.859111;0.198108;579.821289;0.67311;0.248248;2.647619;0.165448;0.313242;0.423135;4
26_w_4_2;18111;2238;0.273081;43.427273;0.045439;23.082695;7.704462;14.757562;0.881233;0.597436;52.098728;0.858484;55029;7449;0.304191;79.494225;0.012463;71.910515;66.330498;67.843742;1.675611;0.282932;570.187256;0.717887;0.223234;1.95972;0.37682;0.329117;0.300443;4
26_w_5;19364;2970;0.281531;53.793602;0.027586;29.868647;10.021703;18.747772;0.958257;0.574574;81.790276;0.839584;58669;11049;0.295217;87.808624;0.006039;84.13662;79.397964;80.119637;1.723212;0.251892;918.735779;0.701664;0.237025;2.596154;0.346711;0.330055;0.268803;4
26_w_10;22278;2820;0.24083;51.942474;0.035204;27.92421;10.04588;19.255436;0.905493;0.593553;65.895187;0.857097;71458;10662;0.28114;84.285362;0.007899;83.596672;78.606186;79.354073;1.687141;0.238844;653.659302;0.714528;0.225486;2.241653;0.279961;0.311764;0.264491;4
26_w_11_1;20281;2628;0.251332;54.256077;0.036902;35.81554;10.951724;22.205427;1.193901;0.474448;77.437668;0.797089;45008;8886;0.285928;80.709389;0.007163;61.867996;57.927738;58.590034;1.423632;0.370174;890.019104;0.757755;0.305962;2.551456;0.66837;0.450609;0.295746;4
26_w_13;20781;2754;0.247579;50.792336;0.034431;30.729744;8.977074;18.45364;1.055393;0.525479;72.703316;0.826226;56475;9171;0.297473;82.486046;0.008438;76.193672;71.140129;72.135132;1.679857;0.27145;749.278992;0.718155;0.269932;2.481081;0.509186;0.367968;0.300294;4
26_w_13_2;19787;2838;0.220186;52.931004;0.030872;33.575333;12.273149;20.938271;1.118908;0.497221;77.460503;0.814298;48147;9708;0.288973;81.318031;0.00642;67.858925;63.239079;64.097641;1.595373;0.320256;929.120667;0.729279;0.289444;2.713193;0.847772;0.410971;0.292336;4
26_w_14;23668;3894;0.224793;52.872517;0.019615;30.37454;10.871963;19.798292;1.008807;0.555095;85.364799;0.832115;63889;13029;0.283962;81.487495;0.004729;69.474205;64.774063;65.933624;1.563537;0.309829;868.725159;0.726405;0.249518;3.160714;0.49054;0.370455;0.298872;4
26_w_17;21921;3081;0.282768;54.549225;0.029019;32.495045;11.631366;22.149864;1.040609;0.534474;88.001259;0.82588;66889;7449;0.302114;82.229248;0.015148;88.622406;80.664574;84.23793;1.910732;0.199546;576.666016;0.662458;0.263657;2.669844;0.648204;0.327722;0.413613;4
26_w_18;25435;4143;0.259634;59.485008;0.018621;35.496586;13.877313;24.36297;1.042723;0.533687;107.833145;0.824393;76224;10086;0.299771;87.166183;0.009416;91.198044;84.42894;87.318871;1.826565;0.211599;712.111023;0.683438;0.263671;3.330386;0.460038;0.333688;0.410767;4
26_w_19;25976;3297;0.207791;52.202736;0.030029;29.741585;8.671815;18.631857;0.992986;0.561013;71.518547;0.835754;83337;8184;0.309309;81.221687;0.015636;88.080879;76.808144;83.001556;1.973927;0.197986;517.855042;0.654265;0.246714;2.540062;0.356501;0.311698;0.402859;4
26_w_20;22063;2208;0.270808;59.796383;0.056869;35.905094;11.03429;22.284906;1.057383;0.532184;75.829849;0.8249;64489;10203;0.292165;91.463875;0.007785;93.18071;87.493774;88.717316;1.798757;0.223779;898.105835;0.699132;0.266294;1.913345;0.529695;0.34212;0.216407;4
26_w_22;24468;2862;0.266998;60.108051;0.037538;34.08017;13.103318;24.606812;0.958219;0.56562;76.69696;0.84342;72959;9405;0.29243;91.003616;0.010365;87.733719;82.124908;83.576286;1.693127;0.254984;652.930664;0.720074;0.244133;2.25;0.670529;0.335366;0.304306;4
26_w_25;19746;2682;0.281042;59.855228;0.034496;34.206577;12.64395;23.118626;0.982481;0.55899;97.001793;0.836421;58162;8034;0.303539;91.719917;0.011324;88.128197;82.071976;83.628525;1.634552;0.255344;803.142273;0.713044;0.247425;2.373451;0.862313;0.3395;0.333831;4
26_w_31;22778;2682;0.245741;55.777969;0.039793;30.463331;11.25306;20.134832;0.928589;0.585377;69.371864;0.849875;72582;8799;0.291705;87.139038;0.011781;87.496155;81.364998;83.944206;1.762595;0.233714;595.246155;0.705577;0.231178;2.131955;0.466624;0.313824;0.304807;4
26_w_35;18873;3393;0.239886;54.247314;0.020601;32.672543;12.475184;21.631435;1.059127;0.526824;95.76532;0.826693;55836;9165;0.293699;83.198372;0.008353;86.674034;80.480148;83.408508;1.882819;0.210661;740.643066;0.682275;0.268548;3.147495;0.355864;0.338008;0.370213;4
26_w_37;17732;2241;0.272708;49.738365;0.044369;28.40012;7.796947;16.566086;0.998244;0.55808;66.313751;0.838187;51519;6858;0.310526;84.551025;0.013765;79.610085;73.738792;75.696632;1.697719;0.263511;596.405029;0.712178;0.248535;2.094393;0.363785;0.344184;0.326772;4
26_w_38;19515;2568;0.259463;55.970608;0.037187;38.808517;10.142431;22.490246;1.219601;0.445372;61.730049;0.78948;40221;7149;0.295504;81.167572;0.009889;58.578434;52.725586;54.954132;1.391043;0.403986;816.948853;0.762254;0.326813;2.59919;0.522372;0.485194;0.359211;4
26_w_40_1;20231;3186;0.233345;54.938255;0.025046;29.615835;8.962794;18.412701;0.906852;0.591103;64.064415;0.851308;63400;9603;0.302826;90.021927;0.008639;86.37989;80.610924;81.747299;1.702762;0.253049;796.701904;0.71016;0.226313;2.659432;0.297417;0.319101;0.331771;4
26_w_42;21199;3219;0.233505;57.281078;0.025709;32.327259;9.032377;19.504152;0.967676;0.565967;65.884422;0.8407;67812;11175;0.281666;90.089119;0.006824;95.74382;87.936539;90.656898;1.935374;0.202967;918.771729;0.67248;0.242877;2.700503;0.912673;0.312614;0.288054;4
26_w_42_1;20194;3099;0.243263;55.403275;0.026423;27.108177;8.355231;16.785902;0.787913;0.643616;56.22319;0.872168;75034;9108;0.309585;92.852745;0.011366;97.217049;89.907051;92.993805;1.829134;0.212807;724.366333;0.702115;0.193921;2.391204;0.326515;0.269131;0.34025;4
