Nama Citra,Luas I,Keliling I,Solidity I,Granularity I,Circularity I,Rerata R I,Rerata G I,Rerata B I,Entropi I,Energi I,Kontras I,Homogenitas I,Luas P,Keliling P,Solidity P,Granularity P,Circularity P,Rerata R P,Rerata G P,Rerata B P,Entropi P,Energi P,Kontras P,Homogenitas P,Luas Normal I P,Keliling Normal I,Eccentricity,LI per LP ,KI per KP,Jenis
26_g_123,23898,3222,0.207637,62.235355,0.028928,34.817669,10.812822,18.060898,1.014643,0.569859,92.870483,0.835234,59543,14193,0.26915,97.967598,0.003714,72.860435,68.919479,69.92617,1.378139,0.388067,1288.585327,0.784131,0.240868,2.557143,0.438466,0.401357,0.227013,3
26_g_128,24675,3144,0.231664,58.605293,0.031369,37.35202,11.24478,19.879671,1.189717,0.490333,126.701904,0.798328,51840,13443,0.245765,93.558014,0.003605,64.160187,61.594109,62.101402,1.274295,0.428639,1532.610474,0.793492,0.294086,2.710345,0.377685,0.475984,0.233876,3
26_g_131,20586,3042,0.239011,54.618683,0.027955,27.10486,7.865743,13.864151,0.815841,0.634292,55.39798,0.868386,60823,11061,0.274527,100.872871,0.006247,80.148453,75.217331,77.414955,1.409585,0.355012,963.023499,0.782841,0.199785,2.369159,0.574407,0.338457,0.27502,3
26_g_133,23775,2844,0.232017,57.974255,0.036938,33.237225,12.606504,19.851784,1.005882,0.555045,87.895081,0.838253,66613,15351,0.253921,100.910095,0.003552,90.884911,87.260597,87.704445,1.614674,0.281503,1348.950073,0.749699,0.250646,2.308442,0.288428,0.356912,0.185265,3
26_g_137,26514,3045,0.237587,62.164726,0.035934,35.737499,13.059133,21.074492,1.060618,0.553437,155.802673,0.827794,61897,15768,0.261523,99.215363,0.003128,70.34259,68.358597,68.085632,1.23952,0.415995,1545.025635,0.810291,0.251824,2.345917,0.607824,0.428357,0.193113,3
26_g_138,24449,3222,0.221796,61.933121,0.029595,35.989273,11.383103,19.353354,1.035488,0.547393,87.068611,0.829954,57398,14841,0.259465,98.99704,0.003275,71.239456,67.779297,68.403931,1.314757,0.405539,1460.498413,0.798339,0.255385,2.602585,0.463198,0.425956,0.217101,3
26_g_139,23941,2904,0.242372,61.92997,0.035675,35.185707,13.372023,19.891403,0.999136,0.562236,102.931725,0.838704,65313,13665,0.25933,101.785866,0.004395,87.095879,82.611832,84.100311,1.565092,0.311458,1329.720093,0.753729,0.246345,2.319489,0.673802,0.366558,0.212514,3
26_g_140,23630,3309,0.241927,63.451252,0.027119,40.880527,14.535854,22.719635,1.188388,0.485409,127.122299,0.800479,43905,9555,0.271411,88.217247,0.006043,51.066875,47.337425,49.144096,1.090867,0.527269,1210.072876,0.822224,0.297326,2.933511,0.865645,0.538207,0.346311,3
26_g_141,22249,2982,0.231811,63.472164,0.031442,38.815414,11.488399,19.3433,1.115644,0.517871,105.63224,0.812542,47204,9612,0.270188,94.459396,0.00642,62.464775,57.736797,59.96743,1.239254,0.454125,1209.121704,0.802692,0.274889,2.620387,0.519722,0.471337,0.310237,3
26_g_144,16231,4074,0.278181,53.226311,0.012289,23.449545,6.695767,11.882839,0.677371,0.68999,59.300613,0.892062,55588,12405,0.275443,99.20726,0.004539,79.785172,71.971786,74.406265,1.536909,0.341275,1161.459961,0.75788,0.164119,3.238474,0.264416,0.291987,0.328416,3
26_g_149,24683,3273,0.222622,64.236305,0.028954,40.638252,13.649899,22.397776,1.183784,0.497242,136.163635,0.803587,48849,11697,0.247391,91.259613,0.004487,56.960594,53.604088,54.807869,1.16651,0.485409,1382.647339,0.814207,0.289489,2.802226,0.366562,0.505292,0.279815,3
26_g_151,20625,2829,0.225787,55.986275,0.032385,27.939404,7.336746,13.713066,0.827023,0.631012,57.466251,0.86613,61690,14253,0.252646,100.170242,0.003816,81.206963,75.35614,77.812195,1.557111,0.336469,1322.952515,0.746016,0.201485,2.203271,0.166059,0.334333,0.198485,3
26_g_154,21658,2826,0.262598,57.505001,0.034079,29.757257,10.001681,18.276112,0.89831,0.611272,82.935913,0.858363,58323,13005,0.265377,98.947609,0.004333,74.192711,68.797798,71.787674,1.355628,0.383241,1275.03479,0.789991,0.214192,2.221698,0.345512,0.371346,0.217301,3
26_g_159,25036,2784,0.264469,70.604523,0.040592,46.650753,16.552963,29.028057,1.241814,0.473545,140.775574,0.793396,53507,10206,0.28081,102.533119,0.006455,74.804634,69.404175,72.659294,1.308303,0.400409,1329.708374,0.788728,0.307153,2.437828,0.466339,0.467901,0.272781,3
26_g_162,22547,3021,0.27932,61.928467,0.031045,34.838764,13.568374,21.785025,0.9966,0.564822,113.077805,0.837947,51905,11715,0.263616,97.585533,0.004753,66.207443,62.361423,63.624966,1.215918,0.442044,1325.087402,0.810627,0.243888,2.480296,0.21097,0.43439,0.257875,3
26_g_164,22470,2574,0.272731,63.242012,0.042618,37.307961,12.982235,20.818886,1.050036,0.540475,94.181694,0.825135,54221,11703,0.274546,100.460922,0.004975,76.169113,72.284264,73.667686,1.361086,0.376434,1363.298828,0.782318,0.260223,2.181356,0.340882,0.414415,0.219944,3
26_g_165,25691,3699,0.233317,66.267784,0.023595,40.802773,15.813046,23.559744,1.157039,0.512081,170.559113,0.810699,56402,12780,0.271639,97.466461,0.00434,68.478844,63.841137,66.12001,1.313021,0.418574,1380.156738,0.785984,0.278971,3.046952,0.163194,0.455498,0.289437,3
26_g_168,20420,2649,0.238229,59.23735,0.036568,31.624189,11.329152,18.215219,0.893439,0.595734,74.8339,0.853328,53146,11568,0.265553,98.919426,0.004991,73.549622,68.715103,70.872841,1.360314,0.388859,1215.681519,0.784114,0.223916,2.192881,0.337088,0.384225,0.228994,3
26_g_168,20420,2649,0.238229,59.23735,0.036568,31.624189,11.329152,18.215219,0.893439,0.595734,74.8339,0.853328,53759,11721,0.267318,99.344933,0.004917,74.950928,70.064026,72.199036,1.381725,0.380189,1237.955078,0.780618,0.223916,2.192881,0.337088,0.379843,0.226005,3
26_g_173,22521,2925,0.235344,59.260437,0.033078,28.773918,8.448041,15.693311,0.817527,0.645922,73.082764,0.869465,66748,20691,0.232731,104.804268,0.001959,81.243027,77.576721,78.052055,1.432174,0.360977,1787.591064,0.778968,0.192652,2.138158,0.30682,0.337403,0.141366,3
26_g_176,22814,2721,0.25146,59.474842,0.038722,32.818047,9.527422,18.081139,0.930291,0.578112,50.738541,0.85141,61069,12351,0.259003,103.540665,0.005031,83.010368,79.420479,79.644043,1.401963,0.347421,1193.016357,0.797099,0.235896,2.187299,0.632211,0.373577,0.220306,3
26_g_8,18505,2595,0.241026,57.580898,0.034532,38.52739,10.117984,17.290459,1.208643,0.463169,77.938278,0.792375,37910,7173,0.288469,88.453415,0.009259,60.922096,55.492405,57.573727,1.372503,0.426162,1026.576904,0.773439,0.31306,2.664271,0.506612,0.48813,0.361773,4
26_g_67,24226,2646,0.251882,49.554314,0.043482,25.376402,6.937639,15.071002,0.857117,0.617358,52.983368,0.861062,72150,13908,0.264999,96.114357,0.004687,80.675957,75.928474,78.973412,1.496027,0.321433,1007.181702,0.756067,0.211028,1.951327,0.316099,0.335773,0.19025,4
26_g_77_1,22583,2658,0.254442,57.13134,0.040168,31.96443,11.306487,19.207008,0.983645,0.56739,75.042328,0.842279,53117,8886,0.280495,93.853035,0.008453,65.136574,59.819778,62.934319,1.254795,0.432245,866.202332,0.800869,0.242763,2.178689,0.262197,0.425156,0.299122,4
26_g_98,21527,2490,0.256934,60.655392,0.043631,36.912567,12.38033,22.443289,1.097625,0.520832,88.076828,0.822425,48089,8250,0.281756,95.272865,0.008879,67.694229,62.428989,65.339912,1.291142,0.417193,1011.782349,0.79402,0.273853,2.219251,0.251269,0.447649,0.301818,4
26_g_100_1,25947,2835,0.269473,57.989201,0.040569,34.468155,12.882893,21.119169,1.057634,0.534674,81.283058,0.829507,53107,14028,0.264577,88.91748,0.003391,54.854897,51.502541,53.091156,1.110287,0.492979,1293.885132,0.821405,0.264917,2.264377,0.169411,0.48858,0.202096,4
26_g_163,20535,1956,0.277384,54.701195,0.067448,28.328983,8.113079,15.345015,0.870293,0.612284,48.654457,0.861655,56278,9195,0.282409,98.899185,0.008365,75.824982,70.117874,73.028671,1.350566,0.375817,942.16217,0.792315,0.214174,1.572347,0.207656,0.364885,0.212724,4
27_g_40,22865,3354,0.240234,64.231056,0.025542,37.722542,12.515787,21.453377,1.042767,0.539622,114.772942,0.829202,45919,10338,0.255097,80.886108,0.005399,48.07658,33.312351,39.636326,1.12778,0.515235,838.348267,0.797801,0.259791,2.823232,0.200286,0.497942,0.324434,0
27_g_74,22574,3354,0.297394,62.550674,0.025217,38.759293,12.497084,20.948629,1.081569,0.509597,90.06012,0.818369,46451,8526,0.281675,79.863464,0.00803,51.623562,34.67514,40.073345,1.266321,0.46894,671.669128,0.776741,0.280102,2.952465,0.44123,0.485974,0.393385,0
27_g_97,24218,3318,0.302812,63.901718,0.027644,37.460503,12.687612,22.244181,1.025819,0.541669,103.330887,0.831692,51033,10227,0.280095,83.181564,0.006131,52.601147,37.222336,43.327343,1.187905,0.48345,742.965881,0.792932,0.258709,2.710784,0.513923,0.474556,0.324435,0
27_g_144,23190,2727,0.304307,61.390652,0.039187,32.510098,8.528386,17.5888,0.893813,0.600603,58.567177,0.854687,49098,8970,0.270249,79.771904,0.007668,45.497116,31.77124,37.52932,1.072432,0.545844,587.577271,0.815874,0.221011,2.104167,0.170295,0.472321,0.304013,0
27_g_159,28551,2406,0.325534,64.38623,0.061978,37.353348,11.166916,24.529486,0.98567,0.552032,60.823448,0.83914,57858,10551,0.277201,83.591812,0.006531,49.390091,39.541805,44.622807,1.082232,0.525297,801.415222,0.818522,0.253949,1.792846,0.594236,0.493467,0.228035,0
27_g_6,20451,1494,0.326313,51.304306,0.115139,40.113247,11.329259,20.6292,1.415814,0.363391,60.427773,0.755619,26251,2649,0.313688,51.387554,0.04701,18.055702,12.390238,15.541416,0.540105,0.772231,302.690094,0.909272,0.392406,1.631004,0.596812,0.779056,0.563986,1
27_g_7_1,22419,1515,0.323633,54.109543,0.122744,51.720589,15.601256,26.778362,1.714611,0.253982,70.697212,0.69675,24526,1980,0.319224,34.948826,0.078615,7.969647,5.771796,6.74593,0.274143,0.888298,224.080902,0.953404,0.490612,1.76986,0.612476,0.914091,0.765152,1
27_g_9,17057,1320,0.327704,55.087158,0.123017,54.233101,14.898183,23.832348,1.763692,0.234335,80.367432,0.676787,18985,1428,0.32632,36.337318,0.116994,8.895762,6.737792,7.098739,0.320936,0.87047,295.662964,0.942737,0.509742,1.798365,0.725608,0.898446,0.92437,1
27_g_10_1,22342,1515,0.327643,53.117561,0.122323,55.352825,19.554127,29.857166,1.82228,0.207606,81.672745,0.675177,25347,2031,0.31817,40.933334,0.077218,11.498866,8.460932,10.186994,0.380201,0.840632,281.662476,0.934985,0.539141,1.852078,0.642224,0.881446,0.745938,1
27_g_13_1,21721,2637,0.318396,53.156483,0.039253,36.552788,11.387655,21.006668,1.1632,0.445566,48.209877,0.802103,34270,4662,0.302061,70.236359,0.019814,33.109718,26.834505,30.733997,0.855933,0.636247,594.936157,0.861348,0.326912,2.555233,0.69864,0.63382,0.565637,1
27_g_15_1,19818,1458,0.325691,61.63213,0.117153,58.098969,23.876108,34.277756,1.692015,0.263203,94.410164,0.710085,21980,2127,0.309809,41.804115,0.061052,10.673146,8.004077,9.389467,0.337837,0.863268,339.525696,0.942736,0.480961,1.795567,0.874246,0.901638,0.685472,1
27_g_19,21573,2301,0.314498,58.666252,0.051202,53.793446,18.814043,29.747355,1.728215,0.266326,139.765182,0.704737,23945,1980,0.318871,36.093777,0.076753,8.453423,5.354887,6.413131,0.284105,0.875815,306.396667,0.948736,0.475763,2.700704,0.791963,0.90094,1.162121,1
27_g_23,18292,1338,0.328945,60.551239,0.128398,56.841236,16.264748,27.007864,1.71757,0.263001,79.815414,0.698252,21338,1533,0.326075,47.409298,0.114098,13.936489,10.639264,11.192189,0.428646,0.828905,390.030029,0.92547,0.481052,1.715385,0.894371,0.85725,0.872798,1
27_g_24,21993,1752,0.313291,60.388779,0.090038,59.411629,18.24025,31.656052,1.767597,0.239448,81.765427,0.690127,24373,2004,0.319328,36.102715,0.076265,8.655869,5.145517,6.313708,0.290273,0.874447,240.661621,0.948363,0.50423,2.095694,0.724578,0.902351,0.874251,1
27_g_27,19131,1419,0.327143,57.117088,0.119394,55.052189,19.422171,30.613598,1.728676,0.248186,94.257507,0.69678,21316,1659,0.325127,39.921696,0.097325,9.734706,6.80733,7.701243,0.308727,0.871346,312.837677,0.945806,0.495493,1.805344,0.883721,0.897495,0.855335,1
27_g_29,22386,1710,0.325255,58.594131,0.096204,47.853783,12.93185,24.192577,1.468164,0.343597,59.31982,0.746591,31142,2613,0.300819,63.177887,0.057316,27.45871,18.13966,22.03414,0.744789,0.68979,321.839905,0.877508,0.408899,1.826923,0.737298,0.718836,0.65442,1
27_g_30,20288,1443,0.323681,67.568359,0.122438,60.421101,23.026937,33.318836,1.694182,0.289677,129.354706,0.71429,26836,2754,0.310419,72.028221,0.044463,30.400026,26.78352,28.857073,0.720367,0.697104,672.880432,0.883619,0.455787,1.709716,0.776813,0.755999,0.523965,1
27_g_31_1,22889,1686,0.320386,62.846684,0.101186,56.393291,21.537405,32.018002,1.655921,0.287485,105.685486,0.719141,28729,2541,0.317202,58.746086,0.055914,21.231579,16.033821,18.728874,0.553486,0.761745,442.38147,0.909535,0.45833,1.885906,0.707298,0.796721,0.663518,1
27_g_38,27246,1698,0.327315,71.815079,0.118751,71.716797,20.588518,40.832237,1.839149,0.238752,92.033791,0.678998,33793,2436,0.316948,62.338943,0.071562,23.106968,17.732645,20.926775,0.59025,0.755663,438.175537,0.903527,0.506243,1.829741,0.767302,0.806262,0.697044,1
27_g_41,24018,1527,0.328937,66.220818,0.12944,51.79784,14.586066,28.94573,1.421175,0.371913,63.91806,0.75868,35456,4503,0.307506,77.245262,0.021973,36.494713,30.207336,34.011463,0.832007,0.646461,705.872131,0.864796,0.386092,1.53006,0.771872,0.677403,0.339107,1
27_g_41_1,27002,1755,0.322223,60.945202,0.110167,61.785851,25.159134,37.99144,1.866364,0.221161,108.356346,0.683019,30202,1929,0.317491,42.335865,0.101996,10.733955,7.839527,9.465855,0.327906,0.863784,329.495575,0.942582,0.524016,1.932819,0.785311,0.894047,0.909798,1
27_g_42,27876,1800,0.326207,72.179604,0.108117,64.892181,22.189577,39.443966,1.649969,0.295337,96.043655,0.71427,35752,3279,0.310161,63.192001,0.041786,24.023521,18.362341,21.744297,0.610995,0.742281,545.477112,0.89702,0.451565,1.810865,0.739495,0.779705,0.548948,1
27_g_44,19159,1629,0.32737,70.361771,0.090728,67.190506,28.295828,38.627094,1.793966,0.254739,152.644806,0.696259,23032,1971,0.318747,58.299877,0.074502,19.166986,16.060595,16.861181,0.513989,0.79361,600.27417,0.910126,0.488812,2.056818,0.858327,0.831843,0.826484,1
27_g_47,18435,1332,0.328294,67.739426,0.13057,71.068977,28.952801,39.871201,1.973893,0.206255,175.49971,0.658425,22251,1617,0.322787,62.372223,0.10694,21.767273,19.03624,20.2092,0.561701,0.770121,674.487915,0.900582,0.538783,1.8,0.88762,0.828502,0.823748,1
27_g_48,22265,1551,0.321507,68.19133,0.116308,62.743843,23.838608,35.761593,1.761858,0.27379,148.049011,0.701989,27546,2325,0.320354,61.804054,0.064036,21.633759,17.646645,20.211555,0.534499,0.770169,571.62085,0.911598,0.471077,1.782759,0.814921,0.808284,0.667097,1
27_g_49,21321,1452,0.326488,66.046234,0.127082,66.144981,20.651228,35.604961,1.771611,0.233899,88.103073,0.682783,28231,2046,0.322824,70.841408,0.084747,31.369286,23.274475,26.315716,0.806944,0.677994,589.869751,0.861419,0.51034,1.775061,0.789245,0.755234,0.709677,1
27_g_51,21207,1539,0.326046,67.003426,0.112515,59.340775,18.234032,31.470434,1.636589,0.297337,96.957779,0.718238,25736,1752,0.323797,53.633404,0.105362,17.420429,12.492948,14.455905,0.485246,0.801935,358.97348,0.91878,0.449149,1.768965,0.801091,0.824021,0.878425,1
27_g_53,31573,1854,0.321422,68.418182,0.115427,57.295467,17.834713,34.860527,1.570311,0.333201,73.36393,0.734455,48547,5388,0.309787,87.068985,0.021014,46.857208,42.797871,45.027008,0.913245,0.582968,645.087952,0.86718,0.419029,1.688525,0.427767,0.650359,0.344098,1
27_g_54,19866,1527,0.326046,60.160465,0.107064,54.394482,16.534222,27.377707,1.611595,0.283484,74.249092,0.719593,23126,2142,0.314332,45.765999,0.063339,13.039146,7.757875,9.157373,0.396459,0.833448,312.656067,0.931204,0.461528,1.839759,0.790362,0.859033,0.712885,1
27_g_57,26227,1653,0.324716,69.168747,0.120618,58.971779,19.503321,35.389935,1.610047,0.322878,108.724663,0.730417,32943,2769,0.317013,60.210297,0.053992,20.848404,16.906096,19.168684,0.53503,0.776758,503.224365,0.911479,0.42683,1.662978,0.664687,0.796133,0.596966,1
27_g_58,21321,1584,0.325114,63.398628,0.106784,51.703297,17.255857,28.026346,1.475096,0.346326,76.644142,0.75121,28177,2367,0.316112,61.662868,0.063199,23.760683,17.761637,19.549583,0.628981,0.740164,385.943481,0.90091,0.406765,1.729258,0.634768,0.756681,0.669201,1
27_g_64,28699,1749,0.327502,70.902275,0.117895,58.788506,17.23493,39.579441,1.429556,0.342714,58.628181,0.744571,39642,3489,0.309948,71.590927,0.040923,30.401573,23.88077,28.934401,0.726313,0.694799,536.234253,0.880922,0.410337,1.653119,0.782289,0.723954,0.50129,1
27_g_67,23444,1650,0.321843,67.478706,0.108212,60.95105,24.494408,36.87244,1.688364,0.286448,115.711029,0.717203,27504,2061,0.321515,49.605797,0.081367,14.549882,10.516875,12.331688,0.395694,0.830822,376.977417,0.931427,0.459227,1.825221,0.92569,0.852385,0.800582,1
27_g_69,22694,1662,0.323802,60.571095,0.103243,40.855747,11.695508,20.972839,1.217872,0.456314,57.666954,0.799983,30944,2613,0.294882,59.500168,0.056952,21.549788,14.23243,17.616398,0.552681,0.76688,284.925964,0.911564,0.320537,1.553271,0.545003,0.733389,0.636051,1
27_g_71,22701,1566,0.324764,70.000481,0.116325,61.719692,23.379562,34.963932,1.669712,0.300922,115.25634,0.719626,30390,2856,0.318684,71.256676,0.046819,29.823101,24.696035,26.948336,0.687817,0.703189,584.411255,0.889971,0.446448,1.736142,0.619239,0.746989,0.548319,1
27_g_72,22279,1497,0.327209,67.500618,0.124929,57.756611,19.51889,33.347599,1.55828,0.317578,82.697197,0.733853,31899,3399,0.317991,79.191299,0.034696,37.628227,31.002129,34.106182,0.827381,0.642086,723.105042,0.863117,0.431212,1.645055,0.69396,0.698423,0.440424,1
27_g_73,22423,1530,0.327908,61.24062,0.120371,45.914703,13.726269,23.82794,1.370056,0.392347,68.495605,0.768386,31766,2991,0.313999,67.683411,0.044621,28.71034,20.508696,24.93494,0.707221,0.698564,443.567963,0.884258,0.368951,1.542339,0.659084,0.705881,0.511535,1
27_g_78,19872,1449,0.325728,65.150505,0.118936,47.729469,17.475161,26.208494,1.312836,0.409754,73.686661,0.782141,28700,3189,0.310344,70.639709,0.035464,30.481884,23.448624,26.238716,0.712246,0.690455,514.681213,0.884445,0.355365,1.531713,0.790661,0.692404,0.454374,1
27_g_82,25129,1578,0.327559,68.458557,0.126815,58.004917,19.675743,31.97731,1.629997,0.322025,124.336464,0.722891,33642,2976,0.316869,69.943474,0.047734,28.774513,24.021975,26.352575,0.643185,0.713919,528.073792,0.897062,0.427415,1.623457,0.658453,0.746953,0.530242,1
27_g_82_1,26647,1668,0.327858,66.512314,0.120356,54.944382,19.382051,32.793991,1.527249,0.340277,83.805679,0.744056,38056,5151,0.294235,79.051773,0.018024,37.366566,33.256691,36.107475,0.825734,0.642282,716.659241,0.873364,0.41225,1.638507,0.619011,0.700205,0.323821,1
27_g_83,23695,1515,0.328536,63.819881,0.12973,56.901241,18.773987,31.200058,1.632256,0.29356,93.032532,0.715564,32517,5016,0.305419,76.616539,0.016241,36.479893,30.136181,34.06189,0.860074,0.641016,532.637085,0.861823,0.452886,1.65393,0.845307,0.728696,0.302033,1
27_g_89,28464,1770,0.325411,60.171886,0.114172,34.699059,10.399518,20.454634,1.035353,0.5511,59.203545,0.835045,39846,4713,0.280584,62.09449,0.022542,20.79727,18.213398,19.9767,0.481755,0.793048,506.146912,0.927708,0.255175,1.32485,0.328002,0.71435,0.375557,1
27_g_90,32826,1815,0.328421,72.964279,0.12522,62.088379,20.982792,45.057728,1.54411,0.328205,73.895302,0.736761,45950,3894,0.31545,75.151543,0.038081,33.554062,28.27202,32.421749,0.749698,0.675668,529.296631,0.883103,0.423452,1.629264,0.583742,0.714385,0.466102,1
27_g_94,29058,1746,0.324816,67.936363,0.119781,49.670052,15.292317,28.853212,1.376137,0.411682,111.474533,0.769401,45226,3219,0.313899,82.649307,0.054847,40.771435,35.423347,38.968483,0.809933,0.631822,497.573395,0.874805,0.354677,1.520906,0.694584,0.642507,0.542404,1
27_g_98,27006,1686,0.326006,70.386238,0.119386,53.838741,16.427046,31.031046,1.417439,0.386737,84.337196,0.760353,43479,4587,0.30787,85.995926,0.025968,46.557217,38.31694,42.782505,0.955894,0.577976,693.33667,0.843749,0.373785,1.564007,0.596855,0.621127,0.367561,1
27_g_99,19331,1425,0.32709,65.995171,0.119628,65.974236,25.154648,36.444244,1.779754,0.233904,110.7631,0.684939,23847,1677,0.325392,60.83886,0.106556,22.252499,17.778959,19.100462,0.606203,0.758084,543.167358,0.897648,0.509717,1.826923,0.899077,0.810626,0.849732,1
27_g_100,20173,1455,0.327011,69.087914,0.119744,72.166748,21.915569,36.220383,1.896837,0.212973,112.648216,0.663459,23276,1512,0.32891,50.711197,0.127942,15.107765,11.521477,11.856163,0.435062,0.82524,445.492401,0.920847,0.531918,1.865385,0.872906,0.866687,0.962302,1
27_g_102_1,23582,1545,0.325386,69.49601,0.124146,67.916603,22.738106,38.18203,1.833125,0.245552,154.511444,0.68361,26473,1911,0.321856,45.254135,0.091094,11.542056,9.227513,10.337781,0.319738,0.864375,442.500702,0.944659,0.498626,1.775862,0.775454,0.890794,0.808477,1
27_g_103,22999,1692,0.326005,70.212234,0.100953,73.590416,28.424875,41.168163,1.92494,0.211164,171.990997,0.666843,26118,1839,0.312312,49.831245,0.097048,13.884488,11.231326,11.289871,0.386349,0.841605,504.463318,0.932373,0.533681,2.033654,0.927118,0.88058,0.920065,1
27_g_104_1,17100,1386,0.324121,63.499752,0.111861,51.402641,14.538302,24.678808,1.46598,0.346108,81.151543,0.746131,20045,6705,0.270032,65.334831,0.005603,25.327507,19.163374,21.947021,0.669777,0.732946,618.976135,0.888437,0.40606,1.682039,0.922961,0.853081,0.206711,1
27_g_111,26843,2025,0.325689,68.688416,0.08226,68.099533,23.314459,38.467262,1.831937,0.237837,138.860825,0.682153,31099,2073,0.323352,50.551392,0.090941,14.83484,11.332071,12.339549,0.420219,0.827676,443.18866,0.927689,0.505632,2.196312,0.804587,0.863147,0.976845,1
27_g_122,28674,1716,0.327767,71.508606,0.122367,59.068855,22.633209,38.575333,1.486178,0.343228,87.892662,0.747892,41079,3162,0.318449,77.134857,0.05163,35.640671,29.283155,32.971569,0.784695,0.661622,541.04126,0.873158,0.409874,1.621928,0.828681,0.698021,0.542695,1
27_g_123,26113,1827,0.324341,67.299438,0.098308,59.593857,16.549862,32.338924,1.626596,0.298909,83.502373,0.718657,34485,2559,0.309246,66.866554,0.066176,27.290075,19.491545,23.252958,0.690042,0.716601,435.684387,0.884203,0.447892,1.891304,0.742387,0.757228,0.713951,1
27_g_125_1,21358,1524,0.327341,73.023827,0.115558,60.592651,20.373709,33.215946,1.478248,0.338536,81.160187,0.748927,27376,2346,0.309848,63.407288,0.062506,22.937754,16.848082,18.585859,0.576806,0.764984,423.248749,0.904829,0.413386,1.674725,0.729328,0.780172,0.649616,1
27_g_126,26314,1752,0.325189,67.424507,0.107728,57.210541,16.542526,33.017021,1.554716,0.324354,76.09726,0.734428,37779,4815,0.31067,77.613266,0.020477,36.842186,30.377424,34.022476,0.817307,0.641762,778.8927,0.867454,0.426138,1.762576,0.589596,0.696525,0.363863,1
27_g_129,24516,1809,0.321441,64.328011,0.094142,61.809059,18.037535,34.1852,1.704529,0.255601,73.749039,0.699993,31205,2406,0.320179,60.044998,0.06774,23.479559,15.38306,19.034485,0.638248,0.734193,318.648132,0.89515,0.488688,2.018973,0.693648,0.785643,0.75187,1
27_g_130,30512,1773,0.32798,63.512684,0.121973,47.769043,12.206257,26.540565,1.35343,0.395949,56.353752,0.76627,46903,5325,0.30531,75.085686,0.020786,37.168953,24.926598,31.696218,0.844913,0.62613,476.668365,0.857639,0.367278,1.536395,0.803403,0.650534,0.332958,1
27_g_131,31574,1770,0.326458,68.406151,0.126646,54.284431,15.07815,31.450329,1.459703,0.365762,73.922531,0.750196,41355,3588,0.293367,62.915092,0.040368,23.284132,17.949301,20.73399,0.576731,0.756634,445.023376,0.906503,0.391106,1.55536,0.555639,0.763487,0.493311,1
27_g_131_1,26509,1863,0.322153,62.173515,0.095979,48.456989,17.38242,29.197214,1.405583,0.37275,78.733147,0.76635,36499,3093,0.299981,66.780174,0.047944,27.134903,21.051319,24.735769,0.683749,0.715008,435.656982,0.892146,0.384947,1.774286,0.729082,0.726294,0.602328,1
27_g_133,19783,1530,0.326711,63.110012,0.106199,51.850052,14.141981,25.89776,1.475205,0.338615,59.583469,0.744437,27540,2511,0.320173,68.353706,0.054888,29.875542,21.428926,25.002628,0.772222,0.684253,455.343903,0.87097,0.412696,1.746575,0.797638,0.718337,0.609319,1
27_g_133_1,22169,1578,0.327107,70.757538,0.111877,71.448135,22.65382,39.186684,1.804854,0.231814,100.435287,0.684094,28922,1839,0.32539,70.517189,0.107467,30.038239,23.637798,26.032829,0.752632,0.697008,494.316162,0.875306,0.512519,1.896635,0.67635,0.76651,0.858075,1
27_g_134,23696,1626,0.326472,64.613823,0.112627,55.575497,18.637573,31.885365,1.531201,0.315857,71.203812,0.737614,30417,3765,0.313988,61.134193,0.026965,23.383831,16.490028,20.12079,0.629158,0.741124,387.008972,0.895677,0.432756,1.73718,0.775124,0.779038,0.431873,1
27_g_136,27972,1893,0.32733,68.298912,0.098092,45.324242,16.461721,31.394114,1.178427,0.472283,75.16774,0.80836,47621,6576,0.266216,87.613167,0.013838,45.662537,41.053169,43.936657,0.925775,0.592381,999.56781,0.85712,0.309008,1.569652,0.380329,0.587388,0.287865,1
27_g_137,20407,1434,0.327902,61.187996,0.124707,48.414948,19.371138,29.618517,1.450641,0.358881,80.631203,0.761246,26032,3474,0.310459,61.543655,0.027106,22.269217,17.112404,20.112267,0.574631,0.761344,418.634033,0.905961,0.396099,1.579295,0.827636,0.78392,0.412781,1
27_g_139,23983,1590,0.327274,65.06118,0.119212,60.63987,19.370144,33.622227,1.670305,0.27205,73.338608,0.709068,31874,2721,0.320919,68.936966,0.054099,29.358,22.916321,25.605131,0.740115,0.69491,506.567505,0.878527,0.47287,1.762749,0.780135,0.752431,0.584344,1
27_g_151,20716,1464,0.327314,66.226822,0.12146,66.452797,19.907022,33.236862,1.824511,0.230964,115.995949,0.679244,23904,1836,0.32589,49.431171,0.089112,14.438548,10.604088,11.606119,0.40467,0.830249,381.957642,0.932266,0.513217,1.820896,0.769333,0.866633,0.797386,1
27_g_155,25319,1620,0.329032,60.1283,0.121235,34.40556,10.178506,20.227636,0.995685,0.55781,45.552547,0.843456,54886,8382,0.274264,96.728592,0.009817,61.871861,56.435158,59.439606,1.139715,0.48349,906.376099,0.830353,0.25074,1.269593,0.611811,0.461302,0.193271,1
